value,datetime,Wind,Nuclear,Coal,Int. exchanges,Solar PV,Hydro,day_period,weekday_type,season
127.28,2024-08-22 13:00:00,970,6896,359,-522,18474,556,Afternoon,Weekday,Summer
126.51,2024-08-22 14:00:00,1461,6889,345,-107,18919,484,Afternoon,Weekday,Summer
130.83,2024-08-22 15:00:00,2294,6887,391,-478,18803,450,Afternoon,Weekday,Summer
188.06,2024-08-22 16:00:00,2705,6881,353,-61,17737,592,Afternoon,Weekday,Summer
220.23,2024-08-22 17:00:00,3184,6883,291,-37,16419,678,Afternoon,Weekday,Summer
239.53,2024-08-22 18:00:00,3713,6869,313,189,14349,781,Evening,Weekday,Summer
276.5,2024-08-22 19:00:00,4414,6875,248,-680,10614,895,Evening,Weekday,Summer
196.28,2024-08-22 20:00:00,4160,6880,250,763,3987,2137,Evening,Weekday,Summer
176.88,2024-08-22 21:00:00,4475,6894,255,1924,121,3444,Evening,Weekday,Summer
145.65,2024-08-22 22:00:00,5714,6907,246,1796,41,3321,Evening,Weekday,Summer
143.04,2024-08-22 23:00:00,6099,6907,2524,891,33,2522,Evening,Weekday,Summer
138.09,2024-08-23 00:00:00,6560,6907,246,578,31,1785,Night,Weekday,Summer
146.05,2024-08-23 01:00:00,6380,6915,250,1063,30,1730,Night,Weekday,Summer
145.86,2024-08-23 02:00:00,5841,6911,250,1407,31,1120,Night,Weekday,Summer
144.56,2024-08-23 03:00:00,5056,6917,249,1474,27,1117,Night,Weekday,Summer
145.91,2024-08-23 04:00:00,4430,6919,249,1726,27,1081,Night,Weekday,Summer
154.58,2024-08-23 05:00:00,3854,6913,249,1483,10,1167,Night,Weekday,Summer
172.36,2024-08-23 06:00:00,3134,6917,249,1481,10,1553,Morning,Weekday,Summer
173.58,2024-08-23 07:00:00,2706,6920,250,1883,10,2869,Morning,Weekday,Summer
212.16,2024-08-23 08:00:00,2358,6919,250,1952,540,3186,Morning,Weekday,Summer
182.86,2024-08-23 09:00:00,1792,6926,319,970,6200,1491,Morning,Weekday,Summer
182.28,2024-08-23 10:00:00,1320,6918,306,-76,13174,1134,Morning,Weekday,Summer
182.58,2024-08-23 11:00:00,1069,6923,364,-80,16691,1138,Morning,Weekday,Summer
132.1,2024-08-23 12:00:00,1151,6906,358,-1192,17994,649,Afternoon,Weekday,Summer
126.63,2024-08-23 13:00:00,1419,6906,352,-1153,18989,676,Afternoon,Weekday,Summer
127.2,2024-08-23 14:00:00,1996,6901,359,-1135,18954,589,Afternoon,Weekday,Summer
132.79,2024-08-23 15:00:00,2723,6887,354,-1113,18701,629,Afternoon,Weekday,Summer
211.07,2024-08-23 16:00:00,3548,6887,355,-1456,17816,505,Afternoon,Weekday,Summer
224.19,2024-08-23 17:00:00,4301,6881,298,-1224,15669,829,Afternoon,Weekday,Summer
234.08,2024-08-23 18:00:00,4083,6887,281,-948,13746,1007,Evening,Weekday,Summer
253.44,2024-08-23 19:00:00,4019,6892,247,-1025,10062,1294,Evening,Weekday,Summer
186.5,2024-08-23 20:00:00,4084,6900,247,-181,3419,2302,Evening,Weekday,Summer
179.13,2024-08-23 21:00:00,4190,6909,247,142,107,4044,Evening,Weekday,Summer
158.81,2024-08-23 22:00:00,4700,6915,247,562,34,3802,Evening,Weekday,Summer
157.39,2024-08-23 23:00:00,5068,6918,282,541,26,3148,Evening,Weekday,Summer
148.65,2024-08-24 00:00:00,5292,6911,248,679,15,2426,Night,Weekend,Summer
151.57,2024-08-24 01:00:00,5875,6915,247,401,15,2305,Night,Weekend,Summer
141.67,2024-08-24 02:00:00,6392,6916,248,847,15,2076,Night,Weekend,Summer
140.51,2024-08-24 03:00:00,6963,6916,251,769,8,1573,Night,Weekend,Summer
145.68,2024-08-24 04:00:00,7803,6916,252,855,8,1160,Night,Weekend,Summer
147.79,2024-08-24 05:00:00,8173,6919,252,749,8,829,Night,Weekend,Summer
125.45,2024-08-24 06:00:00,8269,6918,251,600,8,861,Morning,Weekend,Summer
46.19,2024-08-24 07:00:00,8185,6922,248,744,8,1121,Morning,Weekend,Summer
22.93,2024-08-24 08:00:00,7921,6918,250,511,567,1172,Morning,Weekend,Summer
22.41,2024-08-24 09:00:00,6856,6923,250,137,6353,517,Morning,Weekend,Summer
22.29,2024-08-24 10:00:00,5001,6925,250,-250,12469,444,Morning,Weekend,Summer
22.13,2024-08-24 11:00:00,3953,6917,249,-1715,15717,402,Morning,Weekend,Summer
22.07,2024-08-24 12:00:00,3966,6914,249,-2203,16789,374,Afternoon,Weekend,Summer
22.19,2024-08-24 13:00:00,4398,6910,250,-1977,17248,397,Afternoon,Weekend,Summer
22.27,2024-08-24 14:00:00,4641,6901,249,-1113,17105,304,Afternoon,Weekend,Summer
26.39,2024-08-24 15:00:00,4703,6899,250,-772,16957,294,Afternoon,Weekend,Summer
43.66,2024-08-24 16:00:00,4548,6893,251,-668,16773,304,Afternoon,Weekend,Summer
111.77,2024-08-24 17:00:00,5675,6895,251,-1469,15920,410,Afternoon,Weekend,Summer
155.11,2024-08-24 18:00:00,6714,6894,250,-1289,14265,434,Evening,Weekend,Summer
169.0,2024-08-24 19:00:00,7839,6896,250,-760,10076,517,Evening,Weekend,Summer
150.55,2024-08-24 20:00:00,9448,6897,250,-321,3394,1314,Evening,Weekend,Summer
143.81,2024-08-24 21:00:00,10177,6903,250,371,60,2067,Evening,Weekend,Summer
122.34,2024-08-24 22:00:00,10946,6911,249,-117,21,1708,Evening,Weekend,Summer
108.06,2024-08-24 23:00:00,11145,6912,250,-465,14,1293,Evening,Weekend,Summer
101.62,2024-08-25 00:00:00,10596,6911,250,-29,14,907,Night,Weekend,Summer
91.59,2024-08-25 01:00:00,9975,6910,250,333,14,813,Night,Weekend,Summer
55.74,2024-08-25 02:00:00,10041,6910,250,379,11,968,Night,Weekend,Summer
53.72,2024-08-25 03:00:00,10084,6919,250,432,11,707,Night,Weekend,Summer
61.18,2024-08-25 04:00:00,10073,6923,250,197,11,574,Night,Weekend,Summer
61.04,2024-08-25 05:00:00,9986,6930,250,719,11,409,Night,Weekend,Summer
50.24,2024-08-25 06:00:00,9880,6938,250,915,11,361,Morning,Weekend,Summer
34.85,2024-08-25 07:00:00,9724,6937,251,1204,12,438,Morning,Weekend,Summer
31.89,2024-08-25 08:00:00,9418,6937,249,992,391,440,Morning,Weekend,Summer
31.08,2024-08-25 09:00:00,7278,6944,250,732,5166,464,Morning,Weekend,Summer
31.2,2024-08-25 10:00:00,5630,6940,250,130,9314,366,Morning,Weekend,Summer
31.6,2024-08-25 11:00:00,4715,6944,250,565,10984,358,Morning,Weekend,Summer
31.38,2024-08-25 12:00:00,4618,6941,250,89,12279,332,Afternoon,Weekend,Summer
31.49,2024-08-25 13:00:00,4652,6941,248,-304,13249,320,Afternoon,Weekend,Summer
31.61,2024-08-25 14:00:00,4423,6940,250,-370,14950,296,Afternoon,Weekend,Summer
32.21,2024-08-25 15:00:00,4242,6939,250,-312,15345,313,Afternoon,Weekend,Summer
50.74,2024-08-25 16:00:00,4424,6932,250,-341,14481,335,Afternoon,Weekend,Summer
123.21,2024-08-25 17:00:00,5434,6933,251,-903,13694,312,Afternoon,Weekend,Summer
153.69,2024-08-25 18:00:00,7303,6918,250,-1995,13108,317,Evening,Weekend,Summer
167.86,2024-08-25 19:00:00,9158,6918,250,-2011,9084,629,Evening,Weekend,Summer
160.56,2024-08-25 20:00:00,10282,6913,250,-979,3596,1178,Evening,Weekend,Summer
151.99,2024-08-25 21:00:00,10365,6922,250,-384,116,1795,Evening,Weekend,Summer
132.66,2024-08-25 22:00:00,10988,6932,283,-296,49,1482,Evening,Weekend,Summer
120.25,2024-08-25 23:00:00,11404,6930,248,-602,46,1397,Evening,Weekend,Summer
109.95,2024-08-26 00:00:00,11593,6927,247,-656,46,890,Night,Weekday,Summer
109.43,2024-08-26 01:00:00,10699,6922,247,73,46,640,Night,Weekday,Summer
109.77,2024-08-26 02:00:00,9962,6930,247,45,46,538,Night,Weekday,Summer
110.38,2024-08-26 03:00:00,9482,6933,250,1,43,505,Night,Weekday,Summer
139.16,2024-08-26 04:00:00,8923,6932,251,75,43,534,Night,Weekday,Summer
154.0,2024-08-26 05:00:00,8373,6937,251,377,43,647,Night,Weekday,Summer
182.81,2024-08-26 06:00:00,7594,6941,250,807,43,1070,Morning,Weekday,Summer
138.49,2024-08-26 07:00:00,7120,6941,249,738,10,1714,Morning,Weekday,Summer
167.58,2024-08-26 08:00:00,6751,6944,249,1029,405,2285,Morning,Weekday,Summer
163.81,2024-08-26 09:00:00,6103,6946,250,303,5442,1414,Morning,Weekday,Summer
165.62,2024-08-26 10:00:00,5797,6950,249,-570,11926,672,Morning,Weekday,Summer
175.4,2024-08-26 11:00:00,4903,6947,329,-553,15472,544,Morning,Weekday,Summer
126.36,2024-08-26 12:00:00,4025,6937,358,-1347,17641,421,Afternoon,Weekday,Summer
125.7,2024-08-26 13:00:00,3117,6932,356,-2146,18394,762,Afternoon,Weekday,Summer
125.28,2024-08-26 14:00:00,2625,6932,357,-1650,18404,686,Afternoon,Weekday,Summer
138.63,2024-08-26 15:00:00,2385,6924,358,-1192,18481,637,Afternoon,Weekday,Summer
218.83,2024-08-26 16:00:00,2328,6915,357,-1012,17693,968,Afternoon,Weekday,Summer
227.64,2024-08-26 17:00:00,2529,6913,263,-1477,16366,1232,Afternoon,Weekday,Summer
239.85,2024-08-26 18:00:00,2702,6910,252,-2476,14375,1465,Evening,Weekday,Summer
277.43,2024-08-26 19:00:00,3042,6900,247,-2465,9876,1759,Evening,Weekday,Summer
192.87,2024-08-26 20:00:00,3386,6908,259,-1288,2983,3158,Evening,Weekday,Summer
187.74,2024-08-26 21:00:00,3652,6909,279,600,62,3977,Evening,Weekday,Summer
159.69,2024-08-26 22:00:00,3885,6917,291,305,21,3834,Evening,Weekday,Summer
152.51,2024-08-26 23:00:00,3921,6925,248,-450,13,3425,Evening,Weekday,Summer
148.33,2024-08-27 00:00:00,3879,6921,249,-732,11,2537,Night,Weekday,Summer
147.64,2024-08-27 01:00:00,3521,6911,253,-249,11,2417,Night,Weekday,Summer
139.69,2024-08-27 02:00:00,3217,6917,248,-229,11,2496,Night,Weekday,Summer
136.88,2024-08-27 03:00:00,3085,6922,249,71,9,1910,Night,Weekday,Summer
142.79,2024-08-27 04:00:00,2837,6920,250,-59,9,1926,Night,Weekday,Summer
152.85,2024-08-27 05:00:00,2589,6916,250,95,9,2157,Night,Weekday,Summer
172.99,2024-08-27 06:00:00,2386,6921,250,318,9,2415,Morning,Weekday,Summer
161.21,2024-08-27 07:00:00,2218,6922,251,267,9,3569,Morning,Weekday,Summer
196.57,2024-08-27 08:00:00,2131,6925,256,229,436,3464,Morning,Weekday,Summer
180.36,2024-08-27 09:00:00,1702,6923,250,-189,5513,2819,Morning,Weekday,Summer
175.95,2024-08-27 10:00:00,1255,6921,262,-1033,12220,1311,Morning,Weekday,Summer
175.55,2024-08-27 11:00:00,1084,6926,323,-1188,15802,928,Morning,Weekday,Summer
123.94,2024-08-27 12:00:00,1135,6915,359,-1712,17247,1101,Afternoon,Weekday,Summer
122.8,2024-08-27 13:00:00,1334,6896,356,-1283,18393,916,Afternoon,Weekday,Summer
123.03,2024-08-27 14:00:00,1654,6900,358,-1337,18945,666,Afternoon,Weekday,Summer
137.87,2024-08-27 15:00:00,1813,6901,357,-687,18647,572,Afternoon,Weekday,Summer
218.26,2024-08-27 16:00:00,2197,6901,357,-937,18324,442,Afternoon,Weekday,Summer
227.42,2024-08-27 17:00:00,2277,6897,275,-1147,16926,1054,Afternoon,Weekday,Summer
231.51,2024-08-27 18:00:00,2304,6888,256,-1215,14720,1503,Evening,Weekday,Summer
264.51,2024-08-27 19:00:00,2440,6892,265,-2416,10865,2077,Evening,Weekday,Summer
180.32,2024-08-27 20:00:00,2669,6896,265,-877,3180,3620,Evening,Weekday,Summer
174.92,2024-08-27 21:00:00,2766,6904,312,410,98,3867,Evening,Weekday,Summer
153.37,2024-08-27 22:00:00,2768,6909,259,370,46,3777,Evening,Weekday,Summer
149.44,2024-08-27 23:00:00,3116,6914,249,-180,38,3331,Evening,Weekday,Summer
147.56,2024-08-28 00:00:00,2930,6905,251,-242,36,3193,Night,Weekday,Summer
147.81,2024-08-28 01:00:00,2913,6901,284,366,36,2651,Night,Weekday,Summer
147.6,2024-08-28 02:00:00,2865,6906,246,538,36,2615,Night,Weekday,Summer
147.26,2024-08-28 03:00:00,2821,6908,251,495,34,1948,Night,Weekday,Summer
145.71,2024-08-28 04:00:00,2539,6917,250,308,34,1637,Night,Weekday,Summer
153.54,2024-08-28 05:00:00,2259,6911,248,358,34,1795,Night,Weekday,Summer
173.82,2024-08-28 06:00:00,1987,6918,249,692,34,1790,Morning,Weekday,Summer
170.88,2024-08-28 07:00:00,1773,6910,251,905,34,2500,Morning,Weekday,Summer
210.22,2024-08-28 08:00:00,1691,6913,308,1046,374,3670,Morning,Weekday,Summer
183.55,2024-08-28 09:00:00,1466,6918,306,606,5196,2808,Morning,Weekday,Summer
179.61,2024-08-28 10:00:00,1271,6921,377,-273,12104,1332,Morning,Weekday,Summer
179.09,2024-08-28 11:00:00,1733,6909,416,-1105,15907,865,Morning,Weekday,Summer
125.87,2024-08-28 12:00:00,2254,6912,409,-1097,17421,547,Afternoon,Weekday,Summer
122.46,2024-08-28 13:00:00,3228,6903,409,-985,18404,697,Afternoon,Weekday,Summer
131.49,2024-08-28 14:00:00,4539,6899,409,-1497,18815,718,Afternoon,Weekday,Summer
145.79,2024-08-28 15:00:00,5696,6890,399,-1048,18361,421,Afternoon,Weekday,Summer
213.6,2024-08-28 16:00:00,6209,6886,335,-1588,17510,560,Afternoon,Weekday,Summer
228.02,2024-08-28 17:00:00,6669,6883,302,-2168,16375,484,Afternoon,Weekday,Summer
233.28,2024-08-28 18:00:00,7261,6886,285,-1844,14012,984,Evening,Weekday,Summer
249.28,2024-08-28 19:00:00,7941,6887,246,-1935,9379,1766,Evening,Weekday,Summer
179.18,2024-08-28 20:00:00,7756,6888,256,-1162,2447,3329,Evening,Weekday,Summer
170.27,2024-08-28 21:00:00,8318,6896,246,47,46,3649,Evening,Weekday,Summer
150.45,2024-08-28 22:00:00,8539,6905,250,618,34,3373,Evening,Weekday,Summer
144.18,2024-08-28 23:00:00,8391,6913,249,-207,24,3423,Evening,Weekday,Summer
142.15,2024-08-29 00:00:00,8353,6913,248,-533,24,2252,Night,Weekday,Summer
142.97,2024-08-29 01:00:00,8676,6910,301,-481,24,1519,Night,Weekday,Summer
143.21,2024-08-29 02:00:00,8068,6910,246,356,24,1300,Night,Weekday,Summer
143.84,2024-08-29 03:00:00,7381,6910,250,89,21,1143,Night,Weekday,Summer
149.55,2024-08-29 04:00:00,6972,6914,250,192,21,1089,Night,Weekday,Summer
154.05,2024-08-29 05:00:00,7254,6911,247,-201,21,760,Night,Weekday,Summer
180.19,2024-08-29 06:00:00,6763,6909,251,47,21,1343,Morning,Weekday,Summer
168.39,2024-08-29 07:00:00,6425,6907,311,205,21,2339,Morning,Weekday,Summer
211.07,2024-08-29 08:00:00,6294,6930,289,390,229,3035,Morning,Weekday,Summer
212.53,2024-08-29 09:00:00,6601,6873,371,-308,2524,2687,Morning,Weekday,Summer
205.23,2024-08-29 10:00:00,4924,6863,356,-612,7140,2507,Morning,Weekday,Summer
208.65,2024-08-29 11:00:00,4257,6888,422,-1702,11659,1612,Morning,Weekday,Summer
165.94,2024-08-29 12:00:00,3730,6896,407,-362,15024,961,Afternoon,Weekday,Summer
162.38,2024-08-29 13:00:00,3665,6890,412,-645,15817,870,Afternoon,Weekday,Summer
163.13,2024-08-29 14:00:00,3721,6901,407,-675,15517,677,Afternoon,Weekday,Summer
157.64,2024-08-29 15:00:00,4361,6899,408,-272,14707,509,Afternoon,Weekday,Summer
220.21,2024-08-29 16:00:00,5324,6903,336,-609,14090,597,Afternoon,Weekday,Summer
229.3,2024-08-29 17:00:00,6259,6898,302,-1296,12119,515,Afternoon,Weekday,Summer
236.13,2024-08-29 18:00:00,7410,6898,325,-1865,10348,759,Evening,Weekday,Summer
242.19,2024-08-29 19:00:00,8281,6904,325,-2156,8116,975,Evening,Weekday,Summer
181.44,2024-08-29 20:00:00,8138,6902,329,-2489,2820,3657,Evening,Weekday,Summer
177.16,2024-08-29 21:00:00,6662,6912,335,-1593,234,4699,Evening,Weekday,Summer
149.14,2024-08-29 22:00:00,6429,6918,332,-864,213,4229,Evening,Weekday,Summer
147.58,2024-08-29 23:00:00,6553,6919,284,-1303,212,3621,Evening,Weekday,Summer
137.07,2024-08-30 00:00:00,6897,6914,253,-1153,209,2459,Night,Weekday,Summer
147.58,2024-08-30 01:00:00,7345,6915,266,-1345,209,1617,Night,Weekday,Summer
146.31,2024-08-30 02:00:00,7613,6913,273,-995,210,878,Night,Weekday,Summer
142.25,2024-08-30 03:00:00,7025,6915,260,-1585,3,1405,Night,Weekday,Summer
150.34,2024-08-30 04:00:00,6176,6915,260,-671,3,1032,Night,Weekday,Summer
156.31,2024-08-30 05:00:00,5742,6918,263,-307,3,1275,Night,Weekday,Summer
178.16,2024-08-30 06:00:00,5644,6918,266,13,3,1304,Morning,Weekday,Summer
177.29,2024-08-30 07:00:00,5679,6922,261,90,0,1729,Morning,Weekday,Summer
219.51,2024-08-30 08:00:00,5045,6921,259,415,270,2741,Morning,Weekday,Summer
198.62,2024-08-30 09:00:00,4332,6927,326,-710,4177,1659,Morning,Weekday,Summer
190.9,2024-08-30 10:00:00,3945,6919,367,-1261,9933,1368,Morning,Weekday,Summer
190.61,2024-08-30 11:00:00,3861,6913,423,-1423,14250,789,Morning,Weekday,Summer
140.41,2024-08-30 12:00:00,3887,6911,404,-2117,15773,604,Afternoon,Weekday,Summer
139.83,2024-08-30 13:00:00,4210,6901,412,-1612,16884,509,Afternoon,Weekday,Summer
140.29,2024-08-30 14:00:00,4766,6905,415,-1199,17356,506,Afternoon,Weekday,Summer
155.78,2024-08-30 15:00:00,5422,6904,415,-916,16189,426,Afternoon,Weekday,Summer
223.09,2024-08-30 16:00:00,5796,6900,349,-1277,15822,555,Afternoon,Weekday,Summer
227.88,2024-08-30 17:00:00,6608,6898,304,-1098,13317,723,Afternoon,Weekday,Summer
239.13,2024-08-30 18:00:00,7048,6897,312,-1938,10534,1090,Evening,Weekday,Summer
248.16,2024-08-30 19:00:00,7746,6905,247,-1582,5986,1685,Evening,Weekday,Summer
189.11,2024-08-30 20:00:00,7721,6912,262,-1570,1666,2505,Evening,Weekday,Summer
185.56,2024-08-30 21:00:00,7191,6911,277,-1069,30,3468,Evening,Weekday,Summer
158.42,2024-08-30 22:00:00,7231,6913,318,-1438,25,3058,Evening,Weekday,Summer
154.78,2024-08-30 23:00:00,7389,6919,299,-1595,18,2018,Evening,Weekday,Summer
150.43,2024-08-31 00:00:00,6860,6916,249,-1348,18,1805,Night,Weekend,Summer
147.3,2024-08-31 01:00:00,6586,6914,254,-1008,14,1592,Night,Weekend,Summer
147.25,2024-08-31 02:00:00,7020,6919,259,-1138,14,996,Night,Weekend,Summer
152.65,2024-08-31 03:00:00,6848,6913,256,-817,13,1301,Night,Weekend,Summer
154.42,2024-08-31 04:00:00,6275,6917,252,-953,13,939,Night,Weekend,Summer
153.73,2024-08-31 05:00:00,5375,6914,253,-663,13,931,Night,Weekend,Summer
166.81,2024-08-31 06:00:00,5232,6912,256,-396,13,936,Morning,Weekend,Summer
158.21,2024-08-31 07:00:00,4766,6914,252,-44,13,1031,Morning,Weekend,Summer
144.69,2024-08-31 08:00:00,4830,6913,253,-360,182,1236,Morning,Weekend,Summer
111.37,2024-08-31 09:00:00,4056,6918,253,-990,3234,1934,Morning,Weekend,Summer
106.12,2024-08-31 10:00:00,3127,6914,255,-1465,8025,1520,Morning,Weekend,Summer
109.14,2024-08-31 11:00:00,3112,6921,255,-2175,11415,1156,Morning,Weekend,Summer
108.71,2024-08-31 12:00:00,3521,6915,253,-2131,14527,648,Afternoon,Weekend,Summer
105.58,2024-08-31 13:00:00,3745,6912,253,-2308,14527,913,Afternoon,Weekend,Summer
109.57,2024-08-31 14:00:00,4224,6915,253,-2411,15089,475,Afternoon,Weekend,Summer
124.42,2024-08-31 15:00:00,4546,6911,253,-2135,15026,458,Afternoon,Weekend,Summer
147.75,2024-08-31 16:00:00,4953,6914,253,-1921,14176,395,Afternoon,Weekend,Summer
156.48,2024-08-31 17:00:00,5304,6908,254,-1812,12584,843,Afternoon,Weekend,Summer
168.35,2024-08-31 18:00:00,5723,6910,253,-1941,9908,1284,Evening,Weekend,Summer
192.9,2024-08-31 19:00:00,5569,6910,255,-1931,5917,1703,Evening,Weekend,Summer
182.6,2024-08-31 20:00:00,5546,6909,253,-744,1512,1830,Evening,Weekend,Summer
170.49,2024-08-31 21:00:00,5506,6913,362,-11,152,2345,Evening,Weekend,Summer
170.47,2024-08-31 22:00:00,5314,6919,301,-318,124,2680,Evening,Weekend,Summer
164.63,2024-08-31 23:00:00,4476,6918,304,-54,118,2585,Evening,Weekend,Summer
161.26,2024-09-01 00:00:00,3859,6910,248,473,18,2017,Night,Weekend,Autumn
159.97,2024-09-01 01:00:00,3098,6911,279,370,14,2060,Night,Weekend,Autumn
158.51,2024-09-01 02:00:00,2765,6908,279,369,13,1425,Night,Weekend,Autumn
156.45,2024-09-01 03:00:00,2433,6908,279,205,13,985,Night,Weekend,Autumn
158.52,2024-09-01 04:00:00,2242,6905,280,266,13,1005,Night,Weekend,Autumn
160.26,2024-09-01 05:00:00,1931,6908,281,299,13,902,Night,Weekend,Autumn
153.02,2024-09-01 06:00:00,1573,6917,280,509,13,1152,Morning,Weekend,Autumn
137.26,2024-09-01 07:00:00,1651,6911,280,584,13,1451,Morning,Weekend,Autumn
110.19,2024-09-01 08:00:00,1445,6919,282,480,154,1747,Morning,Weekend,Autumn
76.84,2024-09-01 09:00:00,934,6926,283,-166,3524,1235,Morning,Weekend,Autumn
66.68,2024-09-01 10:00:00,775,6926,311,-524,9269,789,Morning,Weekend,Autumn
66.09,2024-09-01 11:00:00,673,6926,372,-515,11999,482,Morning,Weekend,Autumn
70.09,2024-09-01 12:00:00,555,6922,422,-1119,13919,407,Afternoon,Weekend,Autumn
51.62,2024-09-01 13:00:00,620,6925,468,-1056,14604,439,Afternoon,Weekend,Autumn
50.33,2024-09-01 14:00:00,844,6916,463,-304,16739,569,Afternoon,Weekend,Autumn
110.67,2024-09-01 15:00:00,1142,6908,401,-422,16529,404,Afternoon,Weekend,Autumn
133.96,2024-09-01 16:00:00,1299,6905,409,-299,15872,382,Afternoon,Weekend,Autumn
159.09,2024-09-01 17:00:00,1501,6908,353,-686,15389,446,Afternoon,Weekend,Autumn
171.42,2024-09-01 18:00:00,2046,6910,300,-1167,13747,618,Evening,Weekend,Autumn
181.53,2024-09-01 19:00:00,2397,6912,283,-446,8681,960,Evening,Weekend,Autumn
179.96,2024-09-01 20:00:00,2501,6909,277,864,2430,1664,Evening,Weekend,Autumn
168.63,2024-09-01 21:00:00,2709,6913,280,2106,45,2323,Evening,Weekend,Autumn
162.33,2024-09-01 22:00:00,2909,6919,280,1826,37,2413,Evening,Weekend,Autumn
158.05,2024-09-01 23:00:00,2931,6912,280,1442,39,2259,Evening,Weekend,Autumn
155.66,2024-09-02 00:00:00,3006,6917,271,1251,34,1704,Night,Weekday,Autumn
150.68,2024-09-02 01:00:00,2813,6917,279,1525,34,1674,Night,Weekday,Autumn
149.51,2024-09-02 02:00:00,2593,6909,293,1750,34,1319,Night,Weekday,Autumn
153.03,2024-09-02 03:00:00,2510,6908,407,1491,34,1027,Night,Weekday,Autumn
156.92,2024-09-02 04:00:00,2244,6908,416,1478,34,991,Night,Weekday,Autumn
159.34,2024-09-02 05:00:00,1973,6906,428,1795,34,1027,Night,Weekday,Autumn
186.37,2024-09-02 06:00:00,1981,6911,440,2255,34,1376,Morning,Weekday,Autumn
175.08,2024-09-02 07:00:00,2124,6910,452,2128,34,2173,Morning,Weekday,Autumn
213.25,2024-09-02 08:00:00,2278,6909,498,1416,132,2967,Morning,Weekday,Autumn
188.46,2024-09-02 09:00:00,2371,6916,533,225,4966,2222,Morning,Weekday,Autumn
187.26,2024-09-02 10:00:00,2245,6918,586,-1794,11738,1116,Morning,Weekday,Autumn
186.82,2024-09-02 11:00:00,2092,6910,646,-962,14560,1284,Morning,Weekday,Autumn
137.16,2024-09-02 12:00:00,2058,6906,635,-1386,16587,699,Afternoon,Weekday,Autumn
139.3,2024-09-02 13:00:00,1990,6900,631,-1383,17193,720,Afternoon,Weekday,Autumn
144.41,2024-09-02 14:00:00,2247,6900,632,-1700,17767,693,Afternoon,Weekday,Autumn
154.96,2024-09-02 15:00:00,2526,6897,634,-1319,17215,649,Afternoon,Weekday,Autumn
225.6,2024-09-02 16:00:00,3310,6897,634,-1281,15851,712,Afternoon,Weekday,Autumn
234.25,2024-09-02 17:00:00,4044,6894,633,-1428,15145,770,Afternoon,Weekday,Autumn
244.86,2024-09-02 18:00:00,6065,6902,634,-2769,12521,701,Evening,Weekday,Autumn
237.65,2024-09-02 19:00:00,6591,6902,634,-1570,8598,1039,Evening,Weekday,Autumn
182.83,2024-09-02 20:00:00,6641,6905,581,-313,2387,2088,Evening,Weekday,Autumn
177.72,2024-09-02 21:00:00,7934,6912,596,-138,51,2766,Evening,Weekday,Autumn
154.2,2024-09-02 22:00:00,9004,6919,573,720,19,2039,Evening,Weekday,Autumn
152.45,2024-09-02 23:00:00,9733,6915,519,525,18,1387,Evening,Weekday,Autumn
144.56,2024-09-03 00:00:00,7831,6906,540,996,18,1507,Night,Weekday,Autumn
136.98,2024-09-03 01:00:00,6703,6917,524,1231,14,1852,Night,Weekday,Autumn
133.53,2024-09-03 02:00:00,6468,6908,522,1658,14,1129,Night,Weekday,Autumn
134.03,2024-09-03 03:00:00,5960,6911,525,1531,13,1398,Night,Weekday,Autumn
